859091,44,50000.0,1,1.0,31.52,23972,15000.0,15000.0,3,5,12.99,24210,9,9,13886.84,24185,15000.0,14.0,3,1,11064.0,68.3,12,2,0,40.0,15886.55,15886.55,0.0,0.0,0.0,30257.0,10.0
859093,24,45000.0,1,0.0,37.09,24091,3000.0,3000.0,3,6,14.99,24213,12,12,613.43,24197,3000.0,13.0,3,1,4167.0,18.1,15,3,0,27.0,3498.85000012,3498.85,0.0,0.0,0.0,132141.0,6.0
859099,49,110000.0,1,0.0,22.81,24080,11000.0,11000.0,1,2,6.03,24207,17,17,3602.67,24206,11000.0,20.0,2,1,11584.0,43.4,1,1,0,31.0,11965.2981068,11965.3,0.0,0.0,0.0,256287.0,2.0
859102,15,70000.0,1,0.0,29.81,23798,14400.0,14400.0,2,2,11.99,24209,14,14,13620.6,24185,14400.0,13.0,3,1,13026.0,44.9,10,3,0,29.0,15045.67,15045.67,0.0,0.0,0.0,166637.0,5.0
859104,5,35000.0,1,1.0,35.52,24034,10000.0,10000.0,3,6,14.31,24202,8,8,4608.22,24203,10000.0,15.0,2,1,10255.0,48.6,14,2,0,24.0,11940.82,11940.82,0.0,0.0,0.0,32941.0,2.0
859108,43,45000.0,1,0.0,25.65,23985,20000.0,20000.0,3,6,14.99,24204,8,8,475.7,24199,20000.0,7.0,3,1,3759.0,19.0,15,3,0,26.0,9639.52,9639.52,23.79,0.0,0.0,38101.0,10.0
859110,25,65000.0,1,0.0,21.01,23989,18000.0,18000.0,4,2,15.59,24205,16,16,510.27,24197,18000.0,13.0,2,1,9587.0,55.4,16,1,0,35.0,6986.39,6986.39,0.0,0.0,0.0,225526.0,2.0
859113,3,32500.0,1,0.0,24.78,24124,7750.0,7750.0,5,2,20.99,24204,4,4,291.95,24197,7750.0,15.0,3,1,13032.0,53.2,24,2,0,17.0,5420.77,5420.77,0.0,0.0,0.0,87477.0,8.0
859114,5,140000.0,1,0.0,9.91,23837,12000.0,12000.0,1,2,7.49,24213,3,3,6385.18,24199,12000.0,10.0,2,1,10333.0,39.9,4,2,0,31.0,13093.15,13093.15,0.0,0.0,0.0,46473.0,7.0
859115,21,90000.0,1,0.0,22.61,23862,35000.0,35000.0,3,2,12.99,24205,18,18,23905.54,24205,35000.0,14.0,3,1,32209.0,49.2,12,3,0,37.0,42963.3401517,42963.34,0.0,0.0,0.0,352197.0,10.0
859119,4,60000.0,1,0.0,38.36,24042,16000.0,16000.0,5,2,19.99,24212,8,8,15813.14,24185,16000.0,28.0,3,1,56869.0,66.0,23,3,0,67.0,17472.88,17472.88,0.0,0.0,0.0,238094.0,10.0
859120,28,75000.0,1,0.0,5.54,23974,3700.0,3700.0,3,6,12.99,24205,4,4,124.65,24199,3700.0,5.0,2,1,3481.0,27.8,12,1,0,27.0,2563.45,2563.45,0.0,0.0,0.0,7054.0,3.0
859121,48,40000.0,1,1.0,19.57,23988,14325.0,14325.0,3,5,12.99,24204,4,4,6318.15,24204,14325.0,14.0,3,1,13889.0,58.1,12,2,0,18.0,16932.6438556,16932.64,0.0,0.0,0.0,18024.0,1.0
859124,26,65000.0,1,0.0,9.29,24009,20075.0,20075.0,3,6,14.99,24201,5,5,695.81,24185,20075.0,4.0,3,1,6649.0,84.2,15,2,0,16.0,6052.27,6052.27,0.0,0.0,0.0,29637.0,9.0
859126,44,369000.0,1,0.0,9.33,23958,23000.0,23000.0,1,2,8.19,24213,13,13,22091.3,24183,23000.0,11.0,3,1,21446.0,30.2,5,3,0,45.0,23515.89,23515.89,0.0,0.0,0.0,203270.0,8.0
859127,36,79200.0,1,0.0,31.4,23846,24000.0,24000.0,4,6,15.59,24213,7,7,8665.28,24206,24000.0,24.0,3,1,57026.0,78.8,16,2,0,35.0,29596.7141387,29596.71,0.0,0.0,0.0,59807.0,10.0
859132,11,40000.0,1,1.0,4.47,24032,3000.0,3000.0,1,6,6.99,24213,5,5,2329.82,24191,3000.0,13.0,3,1,2604.0,16.4,3,2,0,36.0,3162.24,3162.24,0.0,0.0,0.0,2604.0,10.0
859133,44,55000.0,1,0.0,4.78,24061,7000.0,7000.0,2,6,10.49,24213,4,4,3423.5,24201,7000.0,7.0,2,1,4826.0,56.1,8,2,0,20.0,7969.22000148,7969.22,0.0,0.0,0.0,4826.0,3.0
859135,6,175000.0,1,0.0,3.62,23998,21000.0,21000.0,4,2,17.14,24191,12,12,19307.2,24190,21000.0,6.0,6,1,12089.0,23.9,19,3,0,24.0,23978.62,23978.62,0.0,0.0,0.0,315168.0,10.0
859139,43,46000.0,1,1.0,10.72,23948,12000.0,12000.0,4,2,15.59,24213,10,10,5461.13,24203,12000.0,11.0,2,1,9294.0,45.8,16,1,0,26.0,14673.9628898,14673.96,0.0,0.0,79.0,185677.0,4.0
859141,24,50000.0,1,0.0,20.86,24102,6000.0,6000.0,1,2,8.19,24212,6,6,4033.17,24194,6000.0,15.0,2,1,7108.0,57.3,5,1,0,20.0,6478.86,6478.86,0.0,0.0,0.0,153820.0,4.0
859143,44,40000.0,1,0.0,15.75,24091,5000.0,5000.0,2,6,9.49,24213,4,4,103.0,24204,5000.0,7.0,3,1,3577.0,45.3,7,1,0,10.0,4021.73,4021.73,15.0,0.0,1509.0,13225.0,1.0
859144,19,21000.0,1,0.0,23.77,24093,1800.0,1800.0,2,2,10.49,24213,19,19,669.7,24206,1800.0,5.0,10,1,445.0,40.5,8,1,0,12.0,2073.04792883,2073.05,0.0,0.0,0.0,46674.0,1.0
859145,21,80463.0,1,4.0,17.38,23888,20000.0,20000.0,2,2,8.67,24199,9,9,11351.69,24199,20000.0,11.0,2,1,14541.0,50.7,6,2,0,27.0,22092.23,22092.23,0.0,0.0,0.0,272731.0,10.0
859147,36,38500.0,1,0.0,22.69,23954,12000.0,12000.0,3,2,14.31,24213,7,7,281.16,24208,12000.0,12.0,3,1,9176.0,69.5,14,2,0,20.0,7853.4,7853.4,0.0,0.0,0.0,60866.0,10.0
859150,11,60000.0,1,0.0,32.02,24010,29975.0,29950.0,4,2,15.99,24204,15,15,728.78,24199,29975.0,6.0,2,1,20889.0,99.0,17,2,0,21.0,18268.51,18253.27,0.0,0.0,0.0,144905.0,8.0
859151,6,32000.0,1,0.0,12.6,24031,11500.0,11500.0,5,2,18.54,24213,10,10,7974.31,24196,11500.0,8.0,3,1,8288.0,76.7,21,2,0,15.0,13847.5300008,13847.53,0.0,0.0,0.0,8738.0,3.0
859152,21,70000.0,1,0.0,23.86,23996,15000.0,15000.0,1,2,6.03,24212,12,12,3599.27,24209,15000.0,12.0,2,1,11307.0,41.0,1,1,0,35.0,16372.3375823,16372.34,0.0,0.0,0.0,257698.0,3.0
859153,35,50000.0,1,0.0,19.73,23806,6000.0,6000.0,2,6,11.44,24203,7,7,197.69,24197,6000.0,5.0,9,1,27394.0,92.2,9,2,0,5.0,3518.01,3518.01,0.0,0.0,0.0,31259.0,1.0
859154,39,84000.0,1,0.0,14.53,23938,10000.0,10000.0,1,2,6.99,24213,11,11,7512.12,24191,10000.0,10.0,3,1,10419.0,49.9,3,1,0,18.0,10591.65,10591.65,0.0,0.0,0.0,172978.0,6.0
859155,44,72000.0,1,0.0,8.8,24013,10925.0,10925.0,5,6,19.24,24201,4,4,284.85,24184,10925.0,4.0,3,1,16728.0,74.3,22,1,0,30.0,3043.12,3043.12,0.0,0.0,0.0,171461.0,3.0
859156,11,120000.0,1,1.0,18.67,23981,7800.0,7800.0,2,6,10.49,24213,5,5,1465.88,24189,7800.0,19.0,3,1,6852.0,33.7,8,2,0,71.0,8084.71,8084.71,0.0,0.0,0.0,7775.0,1.0
859159,32,145000.0,1,1.0,10.41,24014,1800.0,1800.0,3,2,12.99,24211,5,5,288.27,24210,1800.0,11.0,7,1,2355.0,43.6,12,1,0,16.0,2165.52460273,2165.52,0.0,0.0,2715.0,270510.0,2.0
859162,10,170000.0,1,1.0,18.28,23901,30000.0,30000.0,3,6,12.39,24199,11,11,25481.45,24194,30000.0,18.0,3,1,16115.0,33.0,11,3,0,41.0,34192.6600028,34192.66,0.0,0.0,0.0,70884.0,10.0
859163,36,40102.0,1,0.0,6.14,24063,2400.0,2400.0,3,2,12.39,24186,16,16,2238.81,24182,2400.0,4.0,10,1,10753.0,53.8,11,1,0,7.0,2455.9,2455.9,0.0,0.0,0.0,111979.0,8.0
859164,32,86500.0,1,1.0,7.44,24033,4700.0,4700.0,2,2,8.67,24213,17,17,733.59,24213,4700.0,19.0,5,1,0.0,0.0,6,3,0,47.0,5342.26756849,5342.27,0.0,0.0,0.0,220543.0,7.0
859168,6,70000.0,1,0.0,10.37,24054,18000.0,18000.0,2,6,10.49,24190,10,10,14648.13,24189,18000.0,12.0,3,1,17450.0,44.2,8,1,0,17.0,19306.83,19306.83,0.0,0.0,0.0,17450.0,10.0
859170,39,70000.0,1,0.0,12.29,24082,21000.0,21000.0,3,2,12.99,24210,4,4,16843.63,24197,21000.0,14.0,3,1,29533.0,58.1,12,2,0,25.0,24456.68,24456.68,0.0,0.0,0.0,300519.0,10.0
859171,5,286000.0,1,2.0,12.24,24057,30000.0,30000.0,3,2,12.99,24212,9,9,21041.67,24204,30000.0,15.0,3,1,50571.0,63.8,12,3,0,35.0,36694.4886887,36694.49,0.0,0.0,0.0,364867.0,4.0
859174,21,95000.0,1,0.0,19.03,23996,12000.0,12000.0,1,2,6.49,24213,13,13,5343.48,24199,12000.0,14.0,3,1,47953.0,45.6,2,1,0,29.0,12929.21,12929.21,0.0,0.0,0.0,322890.0,10.0
859176,5,65000.0,1,0.0,23.94,23871,19200.0,19200.0,1,5,8.19,24210,17,17,9224.54,24201,19200.0,16.0,3,1,17405.0,40.2,5,2,0,27.0,21274.07,21274.07,0.0,0.0,0.0,280621.0,4.0
859181,48,90000.0,1,15.0,17.76,24043,12000.0,12000.0,2,6,10.49,24213,3,3,188.26,24194,12000.0,10.0,2,1,5041.0,66.3,8,2,0,41.0,12697.1565779,12697.16,0.0,0.0,0.0,50201.0,10.0
859182,10,150000.0,1,2.0,13.78,24005,24000.0,24000.0,2,2,11.99,24213,4,4,13911.43,24198,24000.0,9.0,3,1,37739.0,97.0,10,2,0,31.0,27428.97,27428.97,0.0,0.0,0.0,276005.0,10.0
859184,23,92208.37,1,1.0,9.46,24135,25000.0,25000.0,3,6,14.99,24209,9,9,16193.84,24196,25000.0,6.0,3,1,10120.0,73.9,15,3,0,6.0,29127.67,29127.67,0.0,0.0,0.0,30557.0,3.0
859186,10,100000.0,1,0.0,21.53,23986,25000.0,25000.0,1,2,8.19,24208,8,8,12730.41,24201,25000.0,13.0,2,1,25106.0,56.9,5,2,0,34.0,27634.25,27634.25,0.0,0.0,0.0,383896.0,8.0
859187,5,73000.0,1,0.0,18.99,24085,15600.0,15600.0,2,6,9.49,24212,6,6,12234.01,24190,15600.0,8.0,3,1,12978.0,94.7,7,1,0,24.0,16714.41,16714.41,0.0,0.0,0.0,26780.0,6.0
859189,36,150000.0,1,0.0,15.07,23977,16000.0,16000.0,1,2,8.19,24207,15,15,14974.53,24184,16000.0,10.0,5,1,25039.0,32.7,5,1,0,23.0,16468.34,16468.34,0.0,0.0,0.0,413382.0,10.0
859191,35,55000.0,1,1.0,22.45,23976,7000.0,7000.0,2,2,9.49,24195,5,5,4758.77,24194,7000.0,7.0,2,1,3685.0,54.2,7,1,0,8.0,7665.99,7665.99,0.0,0.0,50.0,65674.0,10.0
859192,6,105000.0,1,2.0,19.44,23953,10000.0,10000.0,2,2,11.44,24204,8,8,6081.17,24197,10000.0,13.0,5,1,45518.0,82.3,9,1,0,34.0,11340.14,11340.14,0.0,0.0,0.0,402649.0,3.0
859193,39,36000.0,1,0.0,25.27,24025,12000.0,12000.0,4,5,17.14,24185,5,5,9472.99,24191,12000.0,10.0,3,1,69933.0,64.1,19,3,0,17.0,13736.84,13736.84,0.0,0.0,0.0,69933.0,5.0
859199,6,79000.0,1,0.0,27.59,24033,25000.0,25000.0,3,2,14.99,24186,3,3,24255.15,24185,25000.0,12.0,2,1,32174.0,79.4,15,2,0,35.0,26591.99,26591.99,0.0,0.0,0.0,290749.0,5.0
859200,32,20000.0,1,0.0,34.45,24117,6000.0,6000.0,3,6,12.99,24203,9,9,1203.38,24203,6000.0,16.0,2,1,6345.0,68.2,12,2,0,17.0,7027.84732501,7027.85,0.0,0.0,0.0,39873.0,1.0
859201,5,164000.0,1,0.0,11.05,23983,28000.0,28000.0,2,5,11.44,24213,4,4,20993.16,24200,28000.0,12.0,3,1,122378.0,87.3,9,2,0,25.0,32641.62,32641.62,0.0,0.0,0.0,669398.0,8.0
859202,10,68000.0,1,0.0,18.41,24031,12775.0,12775.0,1,6,7.49,24213,14,14,9921.53,24190,12775.0,9.0,3,1,15987.0,88.8,4,1,0,17.0,13486.87,13486.87,0.0,0.0,0.0,54588.0,3.0
859206,26,50000.0,1,0.0,18.99,23662,12500.0,12500.0,3,5,12.99,24195,9,9,284.35,24194,12500.0,10.0,3,1,10940.0,61.1,12,2,0,22.0,3971.88,3971.88,0.0,0.0,0.0,25053.0,10.0
859209,44,60000.0,1,0.0,33.2,23922,22800.0,22800.0,5,2,21.99,24203,19,19,629.59,24196,22800.0,11.0,3,1,6859.0,26.0,25,2,0,38.0,11419.74,11419.74,0.0,0.0,0.0,175048.0,7.0
859212,28,52000.0,1,0.0,34.43,24116,18075.0,18075.0,5,6,19.99,24211,7,7,3868.31,24211,18075.0,8.0,3,1,4074.0,84.9,23,2,0,18.0,23977.3617057,23977.36,0.0,0.0,0.0,84118.0,1.0
859213,35,150000.0,1,0.0,7.41,23952,7500.0,7500.0,3,2,14.31,24212,5,5,3568.1,24202,7500.0,12.0,3,1,7831.0,46.0,14,1,0,26.0,8963.05,8963.05,0.0,0.0,0.0,17157.0,10.0
859218,6,54000.0,1,0.0,24.71,23938,15350.0,15350.0,3,2,14.99,24213,17,17,7798.58,24201,15350.0,7.0,5,1,20532.0,91.3,15,1,0,20.0,18413.8100032,18413.81,0.0,0.0,0.0,233554.0,8.0
859219,6,85000.0,1,1.0,12.97,23945,30000.0,30000.0,3,6,14.31,24202,4,4,22565.3,24202,30000.0,4.0,2,1,34156.0,86.7,14,3,0,22.0,36599.05,36599.05,0.0,0.0,0.0,34156.0,10.0
859220,46,78000.0,1,0.0,30.25,24005,15000.0,15000.0,4,2,15.59,24213,7,7,4872.86,24192,15000.0,13.0,3,1,19849.0,59.3,16,3,0,31.0,16643.09,16643.09,0.0,0.0,372.0,435772.0,0.0
859229,49,57000.0,1,0.0,36.15,23889,16000.0,16000.0,2,2,9.49,24209,21,21,3992.21,24209,16000.0,15.0,5,1,11275.0,29.3,7,1,0,40.0,18324.2215695,18324.22,0.0,0.0,0.0,178056.0,10.0
859230,36,130000.0,1,0.0,30.42,23807,30000.0,30000.0,3,2,12.39,24203,13,13,673.27,24196,30000.0,33.0,2,1,30126.0,54.9,11,3,0,85.0,12547.91,12547.91,0.0,0.0,0.0,479976.0,1.0
859232,5,185000.0,1,2.0,7.33,23883,24000.0,24000.0,2,2,8.67,24206,10,10,8803.33,24205,24000.0,18.0,3,1,35973.0,49.8,6,3,0,33.0,27008.6880892,27008.69,0.0,0.0,0.0,500846.0,1.0
859237,44,56000.0,1,0.0,24.28,24039,8000.0,8000.0,4,2,15.59,24205,3,3,279.64,24196,8000.0,11.0,3,1,12077.0,54.6,16,3,0,23.0,4193.98,4193.98,0.0,0.0,0.0,185540.0,9.0
859238,10,75000.0,1,0.0,18.18,24052,4800.0,4800.0,4,5,15.59,24213,5,5,167.79,24205,4800.0,12.0,3,1,6252.0,26.3,16,2,0,25.0,4695.8,4695.8,0.0,0.0,0.0,33399.0,8.0
859239,26,40000.0,1,0.0,13.35,23898,6000.0,6000.0,3,2,12.39,24213,3,3,5669.75,24184,6000.0,20.0,3,1,8263.0,30.5,11,2,0,43.0,6262.72,6262.72,0.0,0.0,0.0,164375.0,10.0
859241,48,82000.0,1,0.0,27.85,24026,20000.0,20000.0,2,2,11.44,24213,11,11,7509.34,24205,20000.0,22.0,3,1,31894.0,69.9,9,2,0,37.0,23298.7243258,23298.72,0.0,0.0,0.0,466108.0,10.0
859242,16,36000.0,1,0.0,21.87,24003,6000.0,6000.0,3,6,13.66,24213,8,8,5834.5,24183,6000.0,7.0,9,1,6163.0,88.0,13,2,0,12.0,6233.55,6233.55,0.0,0.0,0.0,23076.0,0.0
859246,39,51000.0,1,1.0,27.13,23998,22375.0,22375.0,3,6,12.39,24213,15,15,13151.46,24211,22375.0,14.0,3,1,22426.0,36.9,11,2,0,25.0,28185.157053,28185.16,0.0,0.0,4756.0,38082.0,6.0
859247,5,83199.0,1,0.0,17.52,24005,24000.0,24000.0,2,2,9.49,24213,8,8,16945.38,24194,24000.0,11.0,2,1,47254.0,52.1,7,2,0,20.0,26144.23,26144.23,0.0,0.0,0.0,47254.0,10.0
859249,44,45900.0,1,0.0,24.87,24098,15000.0,15000.0,2,6,9.49,24211,9,9,2834.43,24212,15000.0,11.0,3,1,15990.0,48.7,7,2,0,18.0,17231.509778,17231.51,0.0,0.0,0.0,32006.0,7.0
859250,25,27000.0,1,0.0,32.98,24081,6625.0,6625.0,3,5,14.31,24212,13,13,3731.72,24200,6625.0,10.0,3,1,4091.0,35.3,14,3,0,13.0,7819.51,7819.51,0.0,0.0,0.0,40740.0,0.0
859252,15,68000.0,1,0.0,38.83,24047,15000.0,15000.0,3,6,13.66,24213,15,15,510.2,24195,15000.0,18.0,2,1,15221.0,41.0,13,1,0,34.0,7149.36,7149.36,0.0,0.0,0.0,70326.0,5.0
859253,15,45000.0,1,0.0,34.79,24055,6000.0,6000.0,3,6,12.99,24213,8,8,733.88,24210,6000.0,11.0,3,1,26900.0,85.1,12,3,0,24.0,7200.9489089,7200.95,0.0,0.0,51.0,135598.0,5.0
859254,32,60000.0,1,1.0,8.78,23773,8500.0,8500.0,1,2,8.19,24213,5,5,2597.22,24207,8500.0,15.0,3,1,27145.0,54.4,5,2,0,27.0,9534.33926198,9534.34,0.0,0.0,0.0,131384.0,0.0
859255,6,94000.0,1,0.0,11.77,23938,35000.0,35000.0,2,6,8.67,24204,19,19,14810.48,24204,35000.0,6.0,2,1,36268.0,68.0,6,2,0,14.0,39161.4795106,39161.48,0.0,0.0,0.0,36268.0,6.0
859256,32,85000.0,1,0.0,35.48,23931,24150.0,24150.0,4,6,17.86,24205,19,19,611.42,24183,24150.0,13.0,3,1,19276.0,70.6,20,3,0,22.0,1198.88,1198.88,0.0,0.0,0.0,64695.0,10.0
859258,5,132860.0,1,0.0,29.37,23796,14000.0,14000.0,3,2,13.66,24190,10,10,25.87,24190,14000.0,17.0,3,1,35140.0,81.7,13,1,0,39.0,15264.48,15264.48,0.0,0.0,0.0,467546.0,10.0
859259,46,60000.0,1,0.0,27.75,24004,11000.0,11000.0,1,2,6.03,24212,23,23,2311.69,24210,11000.0,11.0,3,1,10128.0,22.5,1,1,0,23.0,12013.5249158,12013.52,0.0,0.0,0.0,21195.0,7.0
859261,5,165000.0,1,0.0,17.3,23950,35000.0,35000.0,5,2,18.54,24213,4,4,25964.18,24204,35000.0,17.0,2,1,32590.0,75.4,21,2,0,25.0,46571.1492064,46571.15,0.0,0.0,140.0,469558.0,1.0
859262,11,115000.0,1,0.0,9.29,24079,21000.0,21000.0,2,2,11.99,24188,22,22,20356.54,24183,21000.0,6.0,3,1,9955.0,77.2,10,2,0,6.0,21723.38,21723.38,0.0,0.0,0.0,418326.0,10.0
859263,5,81000.0,1,0.0,33.83,24016,30000.0,30000.0,5,6,19.24,24205,5,5,782.19,24190,30000.0,23.0,3,1,36379.0,67.2,22,3,0,45.0,6975.58,6975.58,0.0,0.0,270.0,73726.0,1.0
859267,5,85000.0,1,0.0,6.24,23793,15000.0,15000.0,3,2,12.39,24197,10,10,12281.74,24196,15000.0,10.0,3,1,14978.0,56.3,11,2,0,22.0,17310.6900142,17310.69,0.0,0.0,0.0,14978.0,1.0
859268,20,42640.0,1,0.0,23.67,24013,13800.0,13800.0,4,6,17.14,24213,15,15,355.33,24194,13800.0,14.0,3,1,8600.0,45.3,19,2,0,23.0,4470.31,4470.31,0.0,0.0,0.0,81358.0,4.0
859275,32,58000.0,1,0.0,18.75,24040,15000.0,14975.0,4,6,16.49,24213,3,3,10663.48,24194,15000.0,10.0,2,1,7723.0,70.2,18,2,0,13.0,17539.0000219,17509.77,0.0,0.0,83.0,20729.0,1.0
859277,25,56000.0,1,0.0,35.51,23945,8000.0,8000.0,3,2,12.39,24201,12,12,267.21,24182,8000.0,16.0,3,1,3513.0,18.8,11,1,0,29.0,1879.65,1879.65,0.0,0.0,0.0,111996.0,6.0
859279,3,90000.0,1,0.0,5.96,24020,25000.0,25000.0,1,2,6.99,24205,9,9,771.82,24192,25000.0,15.0,3,1,19457.0,34.5,3,3,0,21.0,8470.6,8470.6,0.0,0.0,0.0,176260.0,1.0
859281,5,75000.0,1,4.0,9.05,23952,10000.0,10000.0,1,6,7.49,24213,9,9,5061.28,24200,10000.0,10.0,3,1,5305.0,17.5,4,1,0,19.0,10966.5,10966.5,0.0,0.0,0.0,9878.0,2.0
859283,5,38230.0,1,0.0,39.18,24047,19075.0,18825.0,5,5,19.99,24213,8,8,505.27,24208,19075.0,8.0,3,1,12665.0,72.4,23,2,0,12.0,13651.31,13472.39,0.0,0.0,0.0,73069.0,2.0
859284,11,55000.0,1,0.0,22.76,24071,11000.0,11000.0,1,2,8.19,24201,5,5,345.67,24192,11000.0,15.0,2,1,6893.0,33.0,5,1,0,35.0,5239.89,5239.89,0.0,0.0,0.0,156163.0,9.0
859287,44,100000.0,1,0.0,18.71,24047,12000.0,12000.0,4,2,15.59,24213,4,4,289.21,24197,12000.0,8.0,5,1,1783.0,26.6,16,1,0,23.0,4910.78,4910.78,15.0,0.0,112.0,208366.0,10.0
859288,5,30000.0,1,0.0,28.08,24011,3000.0,3000.0,3,6,12.39,24201,5,5,100.21,24194,3000.0,8.0,3,1,27884.0,97.5,11,3,0,16.0,1827.27,1827.27,0.0,0.0,0.0,27884.0,3.0
859289,44,95000.0,1,0.0,12.15,24014,35000.0,35000.0,1,2,7.49,24201,21,21,17735.32,24200,35000.0,11.0,3,1,22087.0,31.3,4,3,0,26.0,38403.4,38403.4,0.0,0.0,0.0,320815.0,10.0
859294,37,66000.0,1,1.0,8.83,23835,18000.0,18000.0,2,2,11.44,24211,11,11,14805.91,24195,18000.0,8.0,2,1,16936.0,55.9,9,3,0,22.0,20329.09,20329.09,0.0,0.0,0.0,175552.0,6.0
859295,35,89000.0,1,2.0,8.47,23968,16000.0,16000.0,5,2,19.99,24183,10,10,16341.76,24183,16000.0,8.0,3,1,15121.0,68.3,23,2,0,16.0,16747.81,16747.81,0.0,0.0,0.0,394383.0,10.0
859297,10,18000.0,1,0.0,18.27,24061,1000.0,1000.0,3,5,12.99,24200,8,8,1012.59,24182,1000.0,3.0,3,1,1103.0,44.1,12,1,0,5.0,1011.15,1011.15,0.0,0.0,0.0,7713.0,2.0
859298,32,120000.0,1,1.0,11.64,23749,20000.0,20000.0,1,6,7.49,24213,3,3,11777.93,24197,20000.0,6.0,3,1,12927.0,67.7,4,2,0,35.0,21713.93,21713.93,0.0,0.0,0.0,22495.0,1.0
859299,24,28000.0,1,0.0,13.07,24091,2775.0,2775.0,1,6,7.49,24201,7,7,1398.47,24201,2775.0,6.0,2,1,1474.0,35.1,4,1,0,10.0,3036.05,3036.05,0.0,0.0,783.0,8943.0,9.0
859300,5,22000.0,1,1.0,10.47,24106,7900.0,7900.0,5,5,18.54,24201,4,4,287.75,24183,7900.0,4.0,3,1,7455.0,85.7,21,3,0,7.0,2196.25,2196.25,0.0,0.0,0.0,7455.0,3.0
859301,2,110000.0,1,2.0,14.72,23877,27000.0,27000.0,3,6,12.39,24213,8,8,26915.13,24182,27000.0,11.0,3,1,18705.0,53.6,11,2,0,29.0,27779.79,27779.79,0.0,0.0,0.0,52632.0,10.0
859302,35,36000.0,1,0.0,16.77,23908,12000.0,12000.0,3,2,12.39,24213,3,3,8208.34,24206,12000.0,11.0,2,1,13457.0,57.3,11,2,0,34.0,14679.6936786,14679.69,15.0,0.0,0.0,42457.0,3.0
859303,44,62000.0,1,0.0,12.54,23920,5000.0,5000.0,2,2,11.99,24213,7,7,97.48,24213,5000.0,5.0,5,1,3945.0,32.9,10,1,0,14.0,5904.42039184,5904.42,0.0,0.0,0.0,126772.0,10.0
859306,44,108000.0,1,0.0,35.95,24067,28000.0,28000.0,3,6,14.99,24207,12,12,22480.91,24198,28000.0,19.0,3,1,32168.0,46.4,15,2,0,41.0,33755.9300051,33755.93,0.0,0.0,0.0,127237.0,9.0
859307,10,38000.0,1,0.0,11.4,23948,12075.0,12075.0,5,5,18.54,24207,3,3,439.82,24201,12075.0,10.0,2,1,12167.0,68.4,21,1,0,12.0,9817.32,9817.32,0.0,0.0,0.0,12167.0,9.0
859308,11,127000.0,1,0.0,28.58,23816,30000.0,30000.0,2,2,10.49,24211,5,5,4006.43,24209,30000.0,12.0,2,1,39284.0,85.4,8,2,0,36.0,34194.852902,34194.85,0.0,0.0,852.0,324905.0,0.0
859310,5,55200.0,1,0.0,16.16,24105,12600.0,12600.0,3,6,14.31,24203,5,5,5611.6,24203,12600.0,9.0,3,1,12154.0,65.0,14,2,0,12.0,15134.9093917,15134.91,0.0,0.0,0.0,32158.0,1.0
859312,19,41000.0,1,0.0,35.6,24007,7500.0,7500.0,4,2,17.14,24201,4,4,267.92,24198,7500.0,8.0,3,1,13549.0,92.8,19,2,0,10.0,5498.18,5498.18,0.0,0.0,0.0,43472.0,1.0
859314,21,118000.0,1,0.0,3.91,23700,19200.0,19200.0,1,2,8.19,24205,31,31,15268.17,24197,19200.0,7.0,3,1,6072.0,22.6,5,3,0,29.0,21116.6,21116.6,0.0,0.0,0.0,633826.0,0.0
859315,23,80000.0,1,0.0,5.97,24089,20775.0,20775.0,4,6,16.49,24213,3,3,13394.26,24209,20775.0,5.0,3,1,4653.0,46.5,18,2,0,11.0,27654.1216586,27654.12,0.0,0.0,235.0,7949.0,1.0
859317,15,65000.0,1,0.0,10.27,23821,3000.0,3000.0,1,6,6.99,24213,9,9,1754.83,24198,3000.0,11.0,2,1,2810.0,12.6,3,1,0,54.0,3235.59000005,3235.59,0.0,0.0,50.0,12415.0,1.0
859318,5,140000.0,1,0.0,11.51,24029,22500.0,22500.0,2,6,11.44,24205,5,5,494.16,24198,22500.0,12.0,2,1,14781.0,71.8,9,2,0,27.0,10629.76,10629.76,0.0,0.0,199.0,68154.0,4.0
859320,41,56000.0,1,0.0,19.84,23786,12000.0,12000.0,5,2,18.54,24201,8,8,308.26,24187,12000.0,8.0,3,1,10002.0,49.0,21,2,0,15.0,3886.61,3886.61,0.0,0.0,0.0,67433.0,7.0
859321,21,60000.0,1,0.0,15.52,24002,25200.0,25200.0,5,6,21.99,24213,6,6,2580.53,24189,25200.0,9.0,3,1,25838.0,74.0,25,2,0,19.0,27389.99,27389.99,0.0,0.0,0.0,96991.0,10.0
859322,5,87000.0,1,0.0,10.44,24032,29000.0,29000.0,1,6,8.19,24210,12,12,17140.5,24209,29000.0,17.0,2,1,25566.0,43.2,5,2,0,34.0,33652.5874732,33652.59,0.0,0.0,0.0,30690.0,2.0
859323,48,95000.0,1,0.0,10.94,24040,25500.0,25500.0,2,2,11.44,24206,15,15,17239.08,24206,25500.0,6.0,3,1,25766.0,86.2,9,2,0,20.0,30664.0682854,30664.07,0.0,0.0,0.0,285162.0,9.0
859324,44,90000.0,1,1.0,7.29,24031,20000.0,20000.0,5,6,21.99,24208,8,8,14328.11,24207,20000.0,12.0,10,1,5111.0,17.5,25,2,0,33.0,28638.2581195,28638.26,0.0,0.0,0.0,175671.0,2.0
